Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Aktion;Umsatz
23.10.2021;17:50:41;MMM Marin Centre;007;129;Edding Textile Fun;1;0.00;9.95
23.10.2021;17:50:41;MMM Marin Centre;007;129;Ciboulette;1;0.00;0.95
23.10.2021;17:50:41;MMM Marin Centre;007;129;Cherrytomates grappes;1;0.00;3.95
23.10.2021;17:50:41;MMM Marin Centre;007;129;Oeufs 10 x 63g+;1;0.00;5.80
23.10.2021;17:50:41;MMM Marin Centre;007;129;MBud Sere Maigre 500g;1;0.00;1.15
23.10.2021;17:50:41;MMM Marin Centre;007;129;Feuille chêne verte;1;0.00;1.75
23.10.2021;17:50:41;MMM Marin Centre;007;129;Concombre;2;0.00;2.60
23.10.2021;17:50:41;MMM Marin Centre;007;129;MClass Pâte feullete;2;0.00;2.70
23.10.2021;17:50:41;MMM Marin Centre;007;129;Levure fraîche;1;0.00;0.25
23.10.2021;17:50:41;MMM Marin Centre;007;129;MClass aliment lapins;1;0.00;3.35
23.10.2021;17:50:41;MMM Marin Centre;007;129;Coupon Bonus 2x;1;0;0
23.10.2021;17:49:34;MMM Marin Centre;007;128;Max oreilles de porc;1;0.00;5.95
23.10.2021;17:49:34;MMM Marin Centre;007;128;LEGO City 60238;1;0.00;24.90
23.10.2021;17:49:34;MMM Marin Centre;007;128;LEGO CITY 60197;1;0.00;119.00
23.10.2021;17:49:34;MMM Marin Centre;007;128;Cartes postales;1;0.00;2.30
23.10.2021;17:49:34;MMM Marin Centre;007;128;Valflora M-Drink UHT;1;0.00;0.90
23.10.2021;17:49:34;MMM Marin Centre;007;128;Cancoillotte ail;1;0.00;4.50
23.10.2021;17:49:34;MMM Marin Centre;007;128;Sélec Cherry grappes;1;0.00;3.10
23.10.2021;17:49:34;MMM Marin Centre;007;128;Tresse au beurre;1;0.00;2.40
22.10.2021;10:57:26;M Les Cadolles;251;24;Milette protege;1;0.00;2.95
22.10.2021;10:57:26;M Les Cadolles;251;24;Red Bull blue edition;2;0.00;3.40
22.10.2021;10:57:26;M Les Cadolles;251;24;Red Bull tropical edit;1;0.00;1.70
22.10.2021;10:57:26;M Les Cadolles;251;24;Max os à mâcher 2pce;1;0.00;3.80
22.10.2021;10:57:26;M Les Cadolles;251;24;Bruno ours bleu;1;0.00;39.90
22.10.2021;10:57:26;M Les Cadolles;251;24;Bruno ours bleu;-1;0.00;-39.90
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Poires Conférence;0.708;0.00;2.55
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Pommes Gala;0.972;0.00;3.50
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;M-Budget Bananes;0.786;0.00;1.10
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Figues bleues;1;0.75;2.50
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Tomates dattes;1;0.00;2.70
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Gingembre;0.415;0.00;2.20
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Celeri-branche;0.674;0.00;3.00
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Carottes;1;0.00;1.95
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Poireau coupe;0.349;0.00;1.85
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Chou-Fleur;0.775;0.00;3.45
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Cherrytomat. mélangées;1;0.00;4.50
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Courges Butternut;1.352;1.10;3.65
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Valflora M-Drink;1;0.00;8.10
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Le Gruyère salé;0.508;0.00;9.65
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Laitue rouge;1;0.00;1.80
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Laitue pommée;1;0.00;1.70
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Concombre;1;0.00;1.55
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Fenouil;0.627;0.60;1.85
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Bifidus Nature;2;0.00;1.10
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Bifidus Nature;2;0.00;1.10
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Coques vol-au-vent;1;0.00;1.90
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Bio aha! gal.5 céreals;1;0.00;2.35
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Baguette aux olives;1;0.00;4.30
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Courgettes;0.731;0.00;2.85
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Brocoli;0.823;0.00;3.95
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Red Bull the white edi;1;0.00;1.70
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Red Bull blue edition;1;0.00;1.70
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Jambon talon;0.205;0.00;3.90
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Jambon talon;0.187;0.00;3.55
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Poulet epice en sachet;1.106;0.00;11.50
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Saucisse foie fumée;0.348;1.75;4.00
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Saucisse aux choux;0.313;1.75;3.75
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Saucisson neuchatelois;0.398;0.00;10.75
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Saucisse aux choux;0.325;1.80;3.90
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Raccard Nature Maxi;0.759;8.75;8.35
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Pomme d.terre Amandine;1;0.00;4.95
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Heinz ketchup 800ml;1;0.00;4.25
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;MClass aliment lapins;1;0.00;3.35
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;MClass farce vol vent;1;0.00;5.60
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Exelia Pink Pleasure 1;1;3.25;3.25
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Exelia Pink Pleasure 1;1;3.25;3.25
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Assiettes 23x23cm;1;0.00;3.50
02.10.2021;11:26:36;MMM Marin-Centre;440;2622;Cabas reutilisable;1;0.00;2.00
01.10.2021;10:52:00;M Portes-Rouges;256;23;Cabas;1;0.00;0.30
01.10.2021;10:52:00;M Portes-Rouges;256;23;Ramequins;1;0.00;1.60
01.10.2021;10:49:30;M Portes-Rouges;256;21;Lattesso Espresso;1;0.00;2.35
01.10.2021;10:49:30;M Portes-Rouges;256;21;Max os à mâcher 2pce;5;0.00;19.00
01.10.2021;10:49:30;M Portes-Rouges;256;21;Nivea deo dry impact m;1;0.00;3.90
01.10.2021;10:49:30;M Portes-Rouges;256;21;Nivea Douche Men Trio;1;0.00;4.80
01.10.2021;10:49:30;M Portes-Rouges;256;21;Milette junior 5;1;0.00;7.70
01.10.2021;10:49:30;M Portes-Rouges;256;21;Milette juniorpl. 5+;1;0.00;7.70
27.09.2021;09:52:37;MM Hôpital;256;20;Trendy Fashion;1;0.00;14.90
27.09.2021;09:52:37;MM Hôpital;256;20;Red Bull winter edit.;1;0.00;1.70
27.09.2021;09:52:37;MM Hôpital;256;20;M-Budget Test de gross;1;0.00;19.90
27.09.2021;09:52:37;MM Hôpital;256;20;I am Shower coco&vanil;1;0.00;2.30
27.09.2021;09:52:37;MM Hôpital;256;20;Ornement Cheveux;1;0.00;3.00
27.09.2021;09:51:59;MM Hôpital;256;19;Energizer Max AA 15+5;1;0.00;19.80
27.09.2021;09:51:59;MM Hôpital;256;19;Sac plastique;1;0.00;0.05
25.09.2021;12:34:52;M Les Cadolles;002;39;Valflora M-Drink;1;0.00;8.10
25.09.2021;12:34:52;M Les Cadolles;002;39;Condy petits oignons;1;0.00;2.00
25.09.2021;12:34:52;M Les Cadolles;002;39;Tomates séchées;1;0.00;2.80
25.09.2021;12:34:52;M Les Cadolles;002;39;Oignons;1;0.00;1.90
25.09.2021;12:34:52;M Les Cadolles;002;39;Maxi fromage râpé;4;0.00;14.20
25.09.2021;12:34:52;M Les Cadolles;002;39;Salade Iceberg;1;0.00;1.60
25.09.2021;12:34:52;M Les Cadolles;002;39;Poivrons mélangés;1;0.00;2.50
25.09.2021;12:34:52;M Les Cadolles;002;39;MClass Poulet escalope;0.447;4.47;6.70
25.09.2021;12:34:52;M Les Cadolles;002;39;Nacho chips;1;0.00;3.60
25.09.2021;12:34:52;M Les Cadolles;002;39;El Sombr. tortilla big;1;0.00;2.20
25.09.2021;12:34:52;M Les Cadolles;002;39;Chicken mix;1;0.00;1.40
25.09.2021;12:34:52;M Les Cadolles;002;39;MBud Lardons fumés;1;0.00;2.75
25.09.2021;12:34:52;M Les Cadolles;002;39;Salsa dip medium;1;0.00;2.10
25.09.2021;12:34:52;M Les Cadolles;002;39;Avocat;2;1.00;2.30
25.09.2021;12:34:52;M Les Cadolles;002;39;Valflora crème fraîche;1;0.40;2.20
25.09.2021;12:34:52;M Les Cadolles;002;39;Valflora Demi-crème;2;0.00;2.60
25.09.2021;12:34:52;M Les Cadolles;002;39;Gingembre;0.264;0.00;1.40
25.09.2021;12:34:52;M Les Cadolles;002;39;Yogos Greque nature;4;0.00;3.80
25.09.2021;12:34:52;M Les Cadolles;002;39;Guacamole mix;1;0.00;1.40
25.09.2021;12:34:52;M Les Cadolles;002;39;Havelaar Limes;1;0.00;0.55
18.09.2021;15:09:11;MMM Marin-Centre;1;9050;Cocorito;1;0.00;24.95
18.09.2021;15:09:11;MMM Marin-Centre;1;9050;Slip pour fille lot 3;1;0.00;9.95
18.09.2021;15:09:11;MMM Marin-Centre;1;9050;MSC Noix St-Jacques;0.282;0.00;18.90
18.09.2021;15:09:11;MMM Marin-Centre;1;9050;Filet de thon albacore;0.288;0.00;18.45
18.09.2021;15:09:11;MMM Marin-Centre;1;9050;ASC crevet. crues dec.;0.206;0.00;10.10
18.09.2021;15:09:11;MMM Marin-Centre;1;9050;ASC suprême de saumon;1;0.00;7.40
18.09.2021;15:09:11;MMM Marin-Centre;1;9050;MClass Séré maigre;1;0.00;0.75
18.09.2021;15:06:31;MMM Marin-Centre;438;868;Celeri-branche;0.761;0.00;3.50
18.09.2021;15:06:31;MMM Marin-Centre;438;868;Chou chinois;0.608;0.00;2.25
18.09.2021;15:06:31;MMM Marin-Centre;438;868;Endives;1;0.00;1.70
18.09.2021;15:06:31;MMM Marin-Centre;438;868;Carottes;1;0.00;2.00
18.09.2021;15:06:31;MMM Marin-Centre;438;868;Fondue moitié-moitié;1;0.00;12.95
18.09.2021;15:06:31;MMM Marin-Centre;438;868;Aproz thé blanc pêche;1;0.00;1.15
18.09.2021;15:06:31;MMM Marin-Centre;438;868;MClass copeaux de bois;1;0.00;3.60
18.09.2021;15:06:31;MMM Marin-Centre;438;868;Max os à mâcher 2pce;1;1.14;2.66
18.09.2021;15:06:31;MMM Marin-Centre;438;868;Max os à mâcher 2pce;1;1.14;2.66
18.09.2021;15:06:31;MMM Marin-Centre;438;868;Max os à mâcher 2pce;1;1.14;2.66
18.09.2021;15:06:31;MMM Marin-Centre;438;868;Max os à mâcher 2pce;1;1.14;2.66
18.09.2021;15:06:31;MMM Marin-Centre;438;868;MClass aliment lapins;1;0.00;3.35
18.09.2021;15:06:31;MMM Marin-Centre;438;868;Soft Comfort Pure;1;0.00;7.50
18.09.2021;15:06:31;MMM Marin-Centre;438;868;Red Bull the white edi;1;0.00;1.70
18.09.2021;15:06:31;MMM Marin-Centre;438;868;Milette Naturals Jun.;1;0.00;11.65
18.09.2021;15:06:31;MMM Marin-Centre;438;868;Arrondi en v. faveur;1;0.00;-0.04
14.09.2021;17:00:17;M Les Cadolles;002;103;Sac poubelle taxé 35L;1;0.00;20.00
14.09.2021;17:00:17;M Les Cadolles;002;103;MClass bubble gum;1;0.00;2.75
04.09.2021;10:55:10;MMM Marin-Centre;436;4850;Fenouil;0.488;0.00;2.05
04.09.2021;10:55:10;MMM Marin-Centre;436;4850;Chou-Fleur;0.719;0.00;3.45
04.09.2021;10:55:10;MMM Marin-Centre;436;4850;Brocoli;0.567;0.00;2.95
04.09.2021;10:55:10;MMM Marin-Centre;436;4850;Carottes;1;0.00;1.95
04.09.2021;10:55:10;MMM Marin-Centre;436;4850;Batavia verte;1;0.00;2.80
04.09.2021;10:55:10;MMM Marin-Centre;436;4850;Feuille chêne rouge;1;0.00;2.20
04.09.2021;10:55:10;MMM Marin-Centre;436;4850;Maxi fromage râpé;1;0.00;3.55
04.09.2021;10:55:10;MMM Marin-Centre;436;4850;Maxi fromage râpé;1;0.00;3.55
04.09.2021;10:55:10;MMM Marin-Centre;436;4850;Maxi fromage râpé;1;0.00;3.55
04.09.2021;10:55:10;MMM Marin-Centre;436;4850;Maxi fromage râpé;1;0.00;3.55
04.09.2021;10:55:10;MMM Marin-Centre;436;4850;Maxi fromage râpé;1;0.00;3.55
04.09.2021;10:55:10;MMM Marin-Centre;436;4850;Red Bull the white edi;1;0.00;1.70
04.09.2021;10:55:10;MMM Marin-Centre;436;4850;Red Bull blue edition;1;0.00;1.70
04.09.2021;10:55:10;MMM Marin-Centre;436;4850;Dés de lard fumé;1;0.00;2.60
01.09.2021;17:20:47;MM Hôpital;254;110;Ice Tea citron 50cl;1;0.00;0.90
01.09.2021;17:20:47;MM Hôpital;254;110;Valflora M-Drink;1;0.00;8.10
01.09.2021;17:20:47;MM Hôpital;254;110;Milette juniorpl. 5+;1;0.00;7.70
01.09.2021;17:20:47;MM Hôpital;254;110;Milette Naturals Jun.;1;0.00;11.65
01.09.2021;17:20:47;MM Hôpital;254;110;Cabas;1;0.00;0.30
01.09.2021;17:20:47;MM Hôpital;254;110;CUMULUS BON 10.-;0;0;-10.00
01.09.2021;17:20:47;MM Hôpital;254;110;CUMULUS BON 5.-;0;0;-5.00
01.09.2021;17:20:47;MM Hôpital;254;110;CUMULUS BON 5.-;0;0;-5.00
01.09.2021;17:20:47;MM Hôpital;254;110;CUMULUS BON 5.-;0;0;-5.00
01.09.2021;17:20:47;MM Hôpital;254;110;Coupon Bonus 2x;1;0;0
27.08.2021;17:45:08;M Les Cadolles;253;97;Bio Ice Tea gingembre;1;0.00;1.20
27.08.2021;17:45:08;M Les Cadolles;253;97;Max os à mâcher 2pce;3;0.00;11.40
27.08.2021;17:45:08;M Les Cadolles;253;97;Batavia verte;1;0.00;2.80
27.08.2021;17:45:08;M Les Cadolles;253;97;Feuille chêne rouge;1;0.00;2.20
27.08.2021;17:45:08;M Les Cadolles;253;97;Durabase AA 12p.;1;0.00;9.95
24.08.2021;08:57:31;M Les Cadolles;252;7;Red Bull blue edition;1;0.00;1.70
24.08.2021;08:57:31;M Les Cadolles;252;7;MClass Fromage fondu;1;0.00;2.45
23.08.2021;09:57:48;MM Hôpital;257;26;Cabas reutilisable;1;0.00;2.00
23.08.2021;09:57:48;MM Hôpital;257;26;Milette junior 5;1;0.00;7.70
23.08.2021;09:57:48;MM Hôpital;257;26;Sangenic recharge;1;0.00;47.50
23.08.2021;09:57:48;MM Hôpital;257;26;MBud Classic Tabs;1;0.00;6.00
23.08.2021;09:57:48;MM Hôpital;257;26;Cahiers E6 4mm 2pce;1;0.00;1.50
23.08.2021;09:57:48;MM Hôpital;257;26;Red Bull blue edition;1;0.00;1.70
23.08.2021;09:57:48;MM Hôpital;257;26;Hair Fashion;1;0.00;4.90
23.08.2021;09:57:48;MM Hôpital;257;26;Hair Fashion;1;0.00;5.90
23.08.2021;09:57:48;MM Hôpital;257;26;MClass copeaux de bois;1;0.00;3.60
10.08.2021;17:03:32;M Les Cadolles;251;94;Valflora M-Drink UHT;4;0.00;5.40
10.08.2021;17:03:32;M Les Cadolles;251;94;Melon Charentais;1;0.00;2.20
10.08.2021;17:03:32;M Les Cadolles;251;94;Passata di pomodoro;2;0.00;4.20
10.08.2021;17:03:32;M Les Cadolles;251;94;Max os à mâcher 2pce;1;0.00;3.80
10.08.2021;17:03:32;M Les Cadolles;251;94;Oeufs CH 10x53g+;1;0.00;4.95
10.08.2021;17:03:32;M Les Cadolles;251;94;M-Budget Essuie-tout;2;0.00;5.00
10.08.2021;17:03:32;M Les Cadolles;251;94;MClass aliment lapins;1;0.00;3.35
10.08.2021;17:03:32;M Les Cadolles;251;94;Champ. blancs/bruns;1;0.00;2.40
10.08.2021;17:03:32;M Les Cadolles;251;94;MClass Jambon paysan;0.142;0.00;3.70
10.08.2021;17:03:32;M Les Cadolles;251;94;Brochette poulet orien;0.178;3.09;3.60
10.08.2021;17:03:32;M Les Cadolles;251;94;Mozzarella Galbani;1;0.00;4.65
10.08.2021;17:03:32;M Les Cadolles;251;94;Fenouil;0.962;0.00;3.75
10.08.2021;17:03:32;M Les Cadolles;251;94;Oignons frais blancs;1;0.00;1.80
10.08.2021;17:03:32;M Les Cadolles;251;94;Bifidus Nature;4;0.00;2.20
10.08.2021;17:03:32;M Les Cadolles;251;94;Poireaux verts;0.471;0.00;3.25
10.08.2021;17:03:32;M Les Cadolles;251;94;MBud Pizza/Gratin;1;0.00;3.10
10.08.2021;17:03:32;M Les Cadolles;251;94;Valflora Demi-crème;1;0.00;1.30
10.08.2021;17:03:32;M Les Cadolles;251;94;Beurre de cuisine;2;0.00;6.40
10.08.2021;17:03:32;M Les Cadolles;251;94;Concombre;2;0.00;2.90
10.08.2021;17:03:32;M Les Cadolles;251;94;Brocoli;0.519;0.00;2.75
10.08.2021;17:03:32;M Les Cadolles;251;94;Chou-Fleur;0.935;0.00;4.30
10.08.2021;17:03:32;M Les Cadolles;251;94;Tomates Peretti;0.403;0.00;1.45
10.08.2021;17:03:32;M Les Cadolles;251;94;Endives;1;0.00;1.70
10.08.2021;17:03:32;M Les Cadolles;251;94;Levure fraîche;1;0.00;0.25
10.08.2021;17:03:32;M Les Cadolles;251;94;Batavia verte;1;0.00;2.80
10.08.2021;17:03:32;M Les Cadolles;251;94;Pêches plate;0.333;0.00;1.10
10.08.2021;17:03:32;M Les Cadolles;251;94;Pêches plate;0.333;0.00;1.10
09.08.2021;08:57:34;MM Hôpital;005;65;Milette protege;1;0.00;2.95
09.08.2021;08:57:34;MM Hôpital;005;65;Sangenic recharge;1;0.00;13.20
09.08.2021;08:57:34;MM Hôpital;005;65;Red Bull blue edition;1;0.00;1.70
09.08.2021;08:57:34;MM Hôpital;005;65;Red Bull summer edit.;1;0.00;1.70
09.08.2021;08:57:34;MM Hôpital;005;65;Red Bull tropical edit;1;0.00;1.70
09.08.2021;08:57:34;MM Hôpital;005;65;Red Bull red edition;1;0.00;1.70
03.08.2021;16:38:47;M Portes-Rouges;256;76;M-Budget Bananes;1.071;0.00;1.50
03.08.2021;16:38:47;M Portes-Rouges;256;76;Melon Charentais;2;1.10;3.90
03.08.2021;16:38:47;M Portes-Rouges;256;76;Tomates Coeur de Boeuf;1.641;0.00;7.55
03.08.2021;16:38:47;M Portes-Rouges;256;76;Ananas;1;0.00;2.55
03.08.2021;16:38:47;M Portes-Rouges;256;76;Poireaux verts;0.812;0.00;5.60
03.08.2021;16:38:47;M Portes-Rouges;256;76;Laitue pommée;1;0.00;1.95
03.08.2021;16:38:47;M Portes-Rouges;256;76;Pomm.de t.farineuse;1;0.00;3.90
03.08.2021;16:38:47;M Portes-Rouges;256;76;Thym;1;0.00;1.90
03.08.2021;16:38:47;M Portes-Rouges;256;76;Fenouil;0.303;0.00;1.35
03.08.2021;16:38:47;M Portes-Rouges;256;76;Beurre de cuisine;2;0.00;6.40
03.08.2021;16:38:47;M Portes-Rouges;256;76;Valflora M-Drink;1;0.00;8.10
03.08.2021;16:38:47;M Portes-Rouges;256;76;Maxi fromage râpé;3;0.00;10.65
03.08.2021;16:38:47;M Portes-Rouges;256;76;MClass Mousse Choco;1;0.20;0.45
03.08.2021;16:38:47;M Portes-Rouges;256;76;Mozzarella Galbani;1;1.20;4.65
03.08.2021;16:38:47;M Portes-Rouges;256;76;oeufs plein air 6x53g+;1;0.00;2.95
03.08.2021;16:38:47;M Portes-Rouges;256;76;MBud Jambon;2;0.00;7.30
03.08.2021;16:38:47;M Portes-Rouges;256;76;MBud Lardons fumés;1;0.00;2.75
03.08.2021;16:38:47;M Portes-Rouges;256;76;MBud épinards haché;1;0.00;1.70
03.08.2021;16:38:47;M Portes-Rouges;256;76;MClass aliment lapins;1;0.00;3.35
03.08.2021;16:38:47;M Portes-Rouges;256;76;Max os à mâcher 2pce;2;0.00;7.60
03.08.2021;16:38:47;M Portes-Rouges;256;76;M-Bud chien inulin 3kg;1;0.00;4.95
03.08.2021;16:38:47;M Portes-Rouges;256;76;MClass foin 1kg;1;0.00;2.20
03.08.2021;16:38:47;M Portes-Rouges;256;76;Asco a'petito volaille;1;0.00;1.95
03.08.2021;16:38:47;M Portes-Rouges;256;76;Milette protege;1;0.00;2.95
03.08.2021;16:38:47;M Portes-Rouges;256;76;Milette Naturals Jun.;1;0.00;11.65
03.08.2021;16:38:47;M Portes-Rouges;256;76;M-Bud brosse à dents;1;0.00;0.80
03.08.2021;16:38:47;M Portes-Rouges;256;76;Caffè Latte Espresso;1;0.00;1.90
03.08.2021;16:38:47;M Portes-Rouges;256;76;CUM20x Pts Bananes;1;0;0
03.08.2021;16:38:47;M Portes-Rouges;256;76;CUM10x Pts Couches Milette;1;0;0
02.08.2021;17:45:05;MM Hôpital;004;285;Cabas;1;0.00;0.30
02.08.2021;17:45:05;MM Hôpital;004;285;Valflora M-Drink UHT;2;0.00;2.70
02.08.2021;17:45:05;MM Hôpital;004;285;Poivrons mélangés;1;0.00;2.90
02.08.2021;17:45:05;MM Hôpital;004;285;Mangue;1;0.00;1.65
02.08.2021;17:45:05;MM Hôpital;004;285;Feuille chêne rouge;1;0.00;2.40
02.08.2021;17:45:05;MM Hôpital;004;285;Filet de truite rose;0.208;3.00;6.15
02.08.2021;17:45:05;MM Hôpital;004;285;Fenouil;0.456;0.00;1.80
24.07.2021;17:00:54;M Colombier;001;331;Milette junior 5;1;0.00;7.70
24.07.2021;17:00:54;M Colombier;001;331;MClass copeaux de bois;1;0.00;3.60
24.07.2021;17:00:54;M Colombier;001;331;MClass Viande hachée;0.500;-5.50;3.50
24.07.2021;17:00:54;M Colombier;001;331;MClass Viande hachée;0.504;-5.51;3.55
24.07.2021;17:00:54;M Colombier;001;331;MClass Viande hachée;0.504;-5.51;3.55
24.07.2021;17:00:54;M Colombier;001;331;MClass Viande hachée;0.504;-5.51;3.55
24.07.2021;17:00:54;M Colombier;001;331;MClass Viande hachée;0.504;-5.51;3.55
24.07.2021;17:00:54;M Colombier;001;331;MClass Viande hachée;0.504;-5.51;3.55
24.07.2021;17:00:54;M Colombier;001;331;MClass Viande hachée;0.500;-5.50;3.50
24.07.2021;17:00:54;M Colombier;001;331;MClass Viande hachée;0.504;-5.51;3.55
24.07.2021;17:00:54;M Colombier;001;331;MClass Viande hachée;0.504;-5.51;3.55
24.07.2021;17:00:54;M Colombier;001;331;MClass Viande hachée;0.500;-5.50;3.50
24.07.2021;17:00:54;M Colombier;001;331;Max os à mâcher 2pce;2;0.00;7.60
24.07.2021;17:00:54;M Colombier;001;331;Baguette à l'ail;1;0.00;1.25
24.07.2021;17:00:54;M Colombier;001;331;Ice Tea citron 50cl;1;0.00;0.90
24.07.2021;17:00:54;M Colombier;001;331;Tomates Peretti;0.542;0.00;1.95
24.07.2021;17:00:54;M Colombier;001;331;Max os à mâcher 2pce;1;0.00;3.80
24.07.2021;17:00:54;M Colombier;001;331;Rumpsteak;0.491;9.57;22.35
24.07.2021;17:00:54;M Colombier;001;331;Baguette à l'ail;1;0.00;1.25
24.07.2021;17:00:54;M Colombier;001;331;Ice Tea pêche 50cl;1;0.00;0.90
24.07.2021;17:00:54;M Colombier;001;331;Galbani Mozzarella;1;0.00;4.20
24.07.2021;17:00:54;M Colombier;001;331;Bifidus Nature;4;0.00;2.20
24.07.2021;17:00:54;M Colombier;001;331;Ail;1;0.00;1.35
23.07.2021;14:07:55;M Les Cadolles;251;84;Test de grossesse;1;0.00;11.50
23.07.2021;14:07:23;M Les Cadolles;251;83;Test de grossesse;1;0.00;11.50
17.07.2021;15:42:08;M Les Cadolles;001;408;MBud Lardons fumés;1;0.00;2.75
17.07.2021;15:42:08;M Les Cadolles;001;408;Brocoli;0.606;0.00;3.15
17.07.2021;15:42:08;M Les Cadolles;001;408;Hipp FF. Fra. Ba. Pom.;1;0.00;0.95
17.07.2021;15:42:08;M Les Cadolles;001;408;oeufs plein air 6x53g+;1;0.00;2.95
17.07.2021;15:42:08;M Les Cadolles;001;408;Monini classico 1l;1;0.00;13.60
17.07.2021;15:42:08;M Les Cadolles;001;408;MBud Champignons;1;0.00;2.00
17.07.2021;15:42:08;M Les Cadolles;001;408;Valflora Crème entière;1;0.00;1.75
17.07.2021;15:42:08;M Les Cadolles;001;408;Ice Tea citron 50cl;1;0.00;0.90
17.07.2021;15:42:08;M Les Cadolles;001;408;Ice Tea pêche 50cl;1;0.00;0.90
17.07.2021;15:42:08;M Les Cadolles;001;408;Garofalo Tort. jambon;1;0.00;5.95
17.07.2021;15:42:08;M Les Cadolles;001;408;Crème Fraîche herbes;1;0.00;2.70
17.07.2021;15:42:08;M Les Cadolles;001;408;MBud Lardons fumés;1;0.00;2.75
17.07.2021;15:42:08;M Les Cadolles;001;408;Sélec Raviol. tartufo;1;0.00;5.95
17.07.2021;15:42:08;M Les Cadolles;001;408;Yogos Nature;1;0.80;3.00
17.07.2021;15:42:08;M Les Cadolles;001;408;MBud MSC bat. surimi;1;0.00;2.15
17.07.2021;15:42:08;M Les Cadolles;001;408;Valflora Demi-crème;1;0.00;1.30
17.07.2021;15:42:08;M Les Cadolles;001;408;Coupon Bonus 2x;1;0;0
16.07.2021;08:25:41;M Les Cadolles;001;39;Milette junior 5;1;0.00;7.70
16.07.2021;08:25:41;M Les Cadolles;001;39;Ovomaltine 2x1kg;1;0.00;24.40
16.07.2021;08:25:41;M Les Cadolles;001;39;Max os à mâcher 2pce;4;0.00;15.20
16.07.2021;08:25:41;M Les Cadolles;001;39;Cabas reutilisable;1;0.00;2.00
16.07.2021;08:25:41;M Les Cadolles;001;39;Pommes Golden;0.703;0.00;2.25
16.07.2021;08:25:41;M Les Cadolles;001;39;Ananas;1;0.00;2.55
16.07.2021;08:25:41;M Les Cadolles;001;39;Endives;1;0.00;1.70
16.07.2021;08:25:41;M Les Cadolles;001;39;Lattesso Espresso;1;0.47;1.88
16.07.2021;08:25:41;M Les Cadolles;001;39;Poires Abbe Fetel;0.679;0.00;2.65
16.07.2021;08:25:41;M Les Cadolles;001;39;Feuille chêne verte;1;0.00;1.75
16.07.2021;08:25:41;M Les Cadolles;001;39;Kiwis;1;0.55;2.40
16.07.2021;08:25:41;M Les Cadolles;001;39;Feuille chêne verte;1;0.00;1.75
16.07.2021;08:25:41;M Les Cadolles;001;39;Coupon Bonus 2x;1;0;0
14.07.2021;09:17:59;MM Hôpital;005;39;Rumsteak Dry Aged;0.552;11.89;27.30
14.07.2021;09:17:59;MM Hôpital;005;39;MSC Noix St-jacques;0.226;0.00;14.70
14.07.2021;09:17:59;MM Hôpital;005;39;Red Bull blue edition;2;0.00;3.40
14.07.2021;09:17:59;MM Hôpital;005;39;Assiettes en papier;1;0.00;2.95
14.07.2021;09:17:59;MM Hôpital;005;39;Coca-Cola 75cl;1;0.00;1.45
